L_caudate,R_caudate,L_ant_putamen,R_ant_putamen,L_pos_putamen,R_pos_putamen,L_thalamus,R_thalamus,L_pallidum,R_pallidum,L_VDC,R_VDC
0.00815500783857152,0.00776215169278991,0.00856114671217212,0.00878640910692975,0.00792061966228595,0.00756467746654362,0.00143060870442538,0.000975827593777036,0.00871237596002458,0.00719882814439038,0.00248449586517667,0.00222595880565624
0.0090736029825753,0.00854455115129833,0.00941103258050921,0.00991074895848834,0.00879694227900792,0.00828710587737432,0.00191115719077008,0.00142166396496954,0.00947086077197729,0.00835863993606112,0.00304817467647506,0.00271858125332208
0.00723641269456775,0.00697975223428148,0.00771126084383502,0.00766206925537116,0.00704429704556397,0.00684224905571291,0.000950060218080685,0.000529991222584527,0.00795389114807185,0.00603901635271963,0.00192081705387827,0.0017333363579904
6.44126068376758e-11,1.58366591587332e-11,1.30560163975722e-11,3.18408223752821e-10,5.13820129769502e-11,7.98636988540743e-12,2.23025621071882e-05,0.000394394230778985,2.45969279584514e-12,5.45831221906019e-09,3.16597171676271e-07,2.37818221547488e-07
0.965864721889073,0.972479217581518,0.973283215494238,0.956379538139996,0.967028653665146,0.975225690838045,0.760871376326029,0.632341771891869,0.97932548945382,0.932574730908296,0.874603430221724,0.879955449006058
