L_caudate,R_caudate,L_ant_putamen,R_ant_putamen,L_pos_putamen,R_pos_putamen,L_thalamus,R_thalamus,L_pallidum,R_pallidum,L_VDC,R_VDC
0.00889857635077907,0.00904686823586281,0.0093350171732301,0.010420679779436,0.00761747690752095,0.00775642480658738,0.000579065787279503,0.0008799657690859,0.00729883357887787,0.00753091416374787,0.00326293817952918,0.00341814892888871
0.00983031972022766,0.00996169789629996,0.0102595929464806,0.011087501268058,0.00832212194744119,0.00841133812164071,0.000956802753630228,0.00127782967407558,0.00797454344022539,0.00816118977207234,0.00360880331019849,0.00398371870205731
0.00796683298133047,0.00813203857542566,0.00841044139997957,0.00975385829081396,0.00691283186760071,0.00710151149153404,0.000201328820928778,0.000482101864096217,0.00662312371753034,0.00690063855542339,0.00291707304885987,0.00285257915572011
7.92407023449073e-13,4.625069696848e-13,3.35410203138706e-13,3.59184857226073e-16,1.16161045189633e-13,2.79960394900385e-14,0.00502326465332112,0.000246518589120164,1.17615831413313e-13,2.43831476399774e-14,9.57293082451725e-13,7.92218331657095e-10
0.962432782535622,0.964872992337108,0.966253186069401,0.985630936613805,0.970435387413283,0.975245982221359,0.397615642021729,0.578763654078649,0.970389433783357,0.975669261574419,0.961536508173793,0.911185424411208
